name,x^6,x^5,x^4,x^3,x^2,x^1,constant
ZnH+,2.0214092665046442e-14,-4.1351499808696047e-10,3.10867541152671e-06,-0.010766928686914394,23.854776818338994,-17140.979279380674,5493435.105073893
HBr+,-5.782426301446197e-13,1.0515637108583547e-10,8.385490108187066e-07,0.0014248484732197477,1.5000258384530238,774.3939129684286,-97237.44593600738
HBr+,-5.1302214105962405e-15,8.702234071935044e-11,-5.355915433204751e-07,0.0017114034871552543,1.9851915854340343,1421.447940408337,-696850.0585208073
CdH+,-8.190853435830632e-13,8.523990198234187e-11,1.0167871463342865e-06,0.0016894995173107206,1.6410170284894492,675.0280541159458,-86604.99166298144
CdH+,1.658280123062241e-14,-3.2033812850047256e-10,2.2494383612129497e-06,-0.0071037714460071896,16.187176817387453,-9498.80032577353,2671593.2334368117
HgH+,-7.363609102440044e-13,9.687659441503975e-11,9.619299835088392e-07,0.0015995262778803715,1.5800011533669782,689.273456801794,-83865.93703280728
HgH+,1.2689445590929628e-15,-5.235359258391008e-11,5.425326618024624e-07,-0.0021056710054264687,8.815800571903456,-4328.8318403116955,1234634.8787532728
CH-,-4.5178302587250944e-13,1.0443153832408148e-10,7.295277544775577e-07,0.0012815587421484832,1.450959878328839,868.5391215997025,-116162.90466681014
CH-,-6.980089896212455e-15,1.2474691485942543e-10,-8.845815679186215e-07,0.0032390126697105777,-0.6476375708516219,3110.4613868003557,-1067950.6383644522
OH-,-3.5221459012872525e-13,7.210149163009139e-11,5.899921177756446e-07,0.0011205643978810544,1.4104445916265398,988.9487806493314,-143169.80773815984
OH-,-6.369134512233057e-15,1.2161093169191175e-10,-8.348157224306006e-07,0.002785258591241292,0.3013569345366106,1819.8159600148906,-500190.57884605625
SiH-,-6.854874388108765e-13,1.1314212052386742e-10,9.466562137176961e-07,0.0015691363190403645,1.5655456200610272,707.1849054352548,-87090.26200321417
SiH-,-4.784891072458909e-15,7.554235039508646e-11,-4.425177152400392e-07,0.0011856025863435796,4.222407561661927,-1506.341636839497,599179.2227155291
HS-,-4.912088195014654e-13,1.0482542136508688e-10,7.636022620209597e-07,0.001325764146479817,1.4648012210939714,837.4718326513329,-109687.46073184338
HS-,-4.997906494246927e-15,8.309261973568645e-11,-5.028147035407207e-07,0.0015738691397951172,2.315611489989537,906.6183942107597,-475810.4303182595
CN,-7.015975105987848e-13,9.157126382680417e-11,9.216360471260636e-07,0.0015462398290757456,1.5537319197839792,710.093737119431,-86593.40078227577
CN,1.7620833766623496e-15,-1.4683666196019783e-11,-9.243493787972783e-08,0.0013877157403441459,0.5114111511846797,4220.647978469419,-1979336.4637481456
CO,-6.594860304839525e-13,9.529655141878977e-11,8.913783237312042e-07,0.0015021403575894805,1.532758510868757,730.7850607206803,-89658.86610017165
CO,-4.624642244237249e-16,9.637518679603276e-12,-7.049584091742043e-08,0.00024209300783308263,4.28423492622785,-318.19670326341003,-143596.5365904572
CF,-8.315893208377418e-13,4.9624847451828215e-11,9.79163093669962e-07,0.0016929751593297367,1.7320256877823488,806.731538661451,-128021.38404347634
CF,-1.3296256848257813e-15,2.33981834074462e-11,-1.3887438124525906e-07,0.0004449409733643297,3.9233951118883676,336.56759271917895,-287188.23243511986
SiC,-7.179829267428019e-13,3.155008981426198e-11,8.637212199631836e-07,0.0015814430044789288,1.776012680189425,1008.2322220329996,-176892.10765428265
SiC,-7.271062475053277e-15,1.5071384406053492e-10,-1.1916192358724346e-06,0.004303235549472621,-1.7775415828811474,3670.140107582213,-781573.4378048495
CP,-8.217499615514787e-13,4.3533317262095575e-11,9.624688090741276e-07,0.0016799344434409408,1.7426596509749928,837.9752993716371,-136240.13113063783
CP,-1.6818774010630217e-14,3.728645208592701e-10,-3.185158599412892e-06,0.012923272400485051,-19.360135710276335,20248.921757962784,-6674364.16816539
CS,-8.276390953411407e-13,4.60445087832755e-11,9.699640169073181e-07,0.0016839122622691828,1.7319406645274296,816.5796291664337,-130386.2448091216
CS,-1.2008608026119122e-15,5.936476222836983e-11,-5.439139279213885e-07,0.002129224097629106,0.5361910803858828,3535.633093144452,-1424882.503160387
CCl,-9.261896747831106e-13,8.315089026975252e-11,1.101259455977845e-06,0.0017949717224823233,1.659395453908005,579.5150627300013,-54108.923889915255
CCl,-7.981394523070469e-16,1.178177384631689e-11,-5.7133239637562486e-08,0.0001352127884643419,4.602387930999037,-224.45369154703727,-229003.43597789676
CSe,-7.57966639532579e-13,3.084604926870747e-11,8.950668533475434e-07,0.0016196835481772386,1.7799020131781966,967.8249529867048,-168312.02480382947
CSe,-4.5107310573536324e-15,8.640018972977302e-11,-5.753599287407146e-07,0.0018779299338807596,1.4210867485956895,2524.9726862163575,-963474.1460024958
CBr,-7.563656770102912e-13,2.744743663525844e-11,8.869700868684625e-07,0.0016091355816066303,1.7717603087853226,966.5048850661981,-167581.18636576983
CBr,-1.4860898198254728e-16,2.3734129563954654e-12,-1.370574429011582e-08,3.245037168486348e-05,4.485998430052523,-60.4485773493846,-108647.84848648602
RhC,-7.705078561941102e-13,3.00614963180745e-11,9.036559914556366e-07,0.0016297700052773454,1.7789539486506971,953.8390159478469,-165065.204998377
RhC,6.101155584370929e-15,-9.772457810628676e-11,4.617184591079546e-07,2.9130585812617915e-05,1.6242796761315819,4644.891803647889,-2307689.705721021
IrC,-7.683651076728672e-13,3.139922064268926e-11,9.037003958346326e-07,0.0016279601658935536,1.7752647317450463,950.3826078098749,-164224.13269642077
IrC,1.6444712422209604e-15,-6.867040372955955e-11,7.973756801863161e-07,-0.0033886084061412677,11.19224256070535,-6132.555966420617,1954689.9457139806
PtC,-7.674092364766601e-13,3.058125254378411e-11,9.01879028174095e-07,0.0016270200613629198,1.7776652745498494,955.213343636813,-165367.76950819872
PtC,1.6051807189704092e-14,-3.5037367313954857e-10,2.8318577677207003e-06,-0.010056466747262996,22.07629947177467,-14763.03879940789,4605252.127407687
CN+,-7.216149332293092e-13,8.95243409717121e-11,9.355546760343887e-07,0.0015667934481920658,1.5637069913700161,700.6879582980571,-85234.20714641806
CN+,-4.855655130224388e-15,1.5391432203874738e-10,-1.726946265457017e-06,0.008766180145763443,-14.663342133362258,18518.088469799568,-6993620.609161667
CO+,-6.421218797816847e-13,9.672184469967477e-11,8.788008594374271e-07,0.0014841021419127838,1.5247402271038026,740.1160454882673,-91190.18961693897
CO+,-5.499576491556164e-15,9.365349518438712e-11,-5.431739141822003e-07,0.0015054769803168196,2.5367626044302884,876.3673121707325,-472417.8521850861
CN-,-6.991066977388805e-13,9.212696245329487e-11,9.20506188061475e-07,0.0015444771766565874,1.553192355129636,711.5012188735773,-86916.10315229982
CN-,-7.594415196873903e-16,1.439518212014141e-11,-1.013064566381592e-07,0.00035135976896650834,4.064124697506487,-51.13225820316923,-240900.39194873275
CS-,-8.271647189877443e-13,4.608726099893099e-11,9.696447994146468e-07,0.0016834903814533827,1.7318533278872914,816.9583928932828,-130479.71401572235
CS-,-1.4166702141667656e-16,2.913549023629233e-12,-1.926695786302159e-08,8.954681706542835e-05,4.420622463451279,-27.168617751605197,-176115.85726021696
BN,-8.446207783846364e-13,6.329203610870739e-11,1.0062033846350778e-06,0.0017022301229616351,1.6847509446461955,723.4916183109939,-103446.51546268625
BN,-1.2039532060468543e-15,2.444879103698731e-11,-1.691205875707884e-07,0.0006153720692844876,3.530053432547487,694.0707549129833,-461719.6941897598
NO,-7.965984585990447e-13,8.246872016180428e-11,9.87851525498732e-07,0.0016416365245691305,1.5953744302390076,660.7211439205375,-72559.4185240254
NO,-1.007193543500718e-18,3.4765190549276713e-12,-3.7646336772023885e-08,0.0001758093492440226,4.300823655738922,-122.68002112358894,-220887.69168256625
NF,-7.953245108257145e-13,3.931939598338708e-11,9.374930398466307e-07,0.0016608701616991864,1.7669126867114227,899.0506954969597,-152178.68469076123
NF,1.5687861730490654e-15,-3.650834430858102e-11,3.089472886366674e-07,-0.0009748018646579074,6.0997328420722,-1210.6869601560852,167891.03646174277
AlN,-6.616948558650832e-13,1.6778231605583478e-11,7.995749985619013e-07,0.0015280350795216086,1.81996059673606,1142.2449099450973,-202466.73104233682
AlN,-3.227949325224381e-16,6.471000895491734e-12,-4.154752186904092e-08,0.00017473476781670796,4.248409000205937,207.8720857839674,-153184.30843768714
SiN,-7.955659244773265e-13,3.8021465468232954e-11,9.345719227939911e-07,0.0016557737321129715,1.7599983454985038,893.6873754595538,-150554.91834046325
SiN,-1.4715863629687703e-15,3.0008117806947794e-11,-2.0643683971327695e-07,0.0007185205139542062,3.3344882233707045,933.0567062589263,-472233.1367990232
PN,-8.361001801893662e-13,4.92225164993211e-11,9.805434441394771e-07,0.0016909385208292841,1.7205329865553576,790.6242550889469,-123193.29466900768
PN,-3.8818799846433096e-17,2.473330452867153e-12,-2.3224282775694354e-08,0.0001185158555310124,4.345466151685322,44.11290072702394,-214736.8885666865
NS,-7.34070444209378e-13,2.3942381528412667e-11,8.635502463166034e-07,0.0015848292593519141,1.7779721970009923,1013.3482968666376,-148949.4688465831
NS,9.397274042954041e-17,3.1526042089860985e-12,-3.8339275999290946e-08,0.00017794324402553523,4.190125657708343,230.3601904032813,-182713.9250786839
NCl,-6.904226758958061e-13,2.3046762236714194e-11,8.328055105617696e-07,0.0015630090617828958,1.8172031329366172,1096.1775807738502,-194958.13262307268
NCl,-1.8864867401997307e-15,2.2925813064614327e-11,-6.528941098516005e-08,9.083639404652289e-05,4.634047066651313,-226.25889178198787,-7513.244482149071
TiN,-6.826753856324569e-13,1.7802718870045995e-11,8.160695087514875e-07,0.001541725977136081,1.804457086690513,1099.8314424345388,-195434.52294742985
TiN,-6.095325341814855e-17,1.1489339500391492e-12,-7.435346895985886e-09,3.368144955862742e-05,4.4683938182974865,1.274591663349076,-95225.66801729915
AsN,-7.700396925439187e-13,3.232535223144167e-11,9.064364415443343e-07,0.001630308037798737,1.774042963478297,945.7985310314205,-163143.8849751453
AsN,4.795548405377178e-16,-5.361983591507867e-12,2.3474614687493543e-08,-2.2357507129384106e-05,4.56906782785509,-92.29276076555212,-117281.9973315256
SeN,-6.792190450952974e-13,-3.152400522822815e-11,7.550748161918566e-07,0.0015553576712459287,1.9881227959528562,1364.8226025996496,-274945.3021960349
SeN,-7.964998805318103e-15,1.3411324457740097e-10,-7.936187727656776e-07,0.0023678640912629893,0.7745964322311104,3209.874439325674,-1007174.9023553773
ZrN,-7.279848521425178e-13,2.3030829217086993e-11,8.584848146429897e-07,0.0015821249190623148,1.784280881025726,1018.608919284921,-179228.8436969997
ZrN,2.157781969227025e-16,-4.3502930789095886e-12,3.4772819692020374e-08,-0.00014092792990310198,4.806907816127475,-346.6988510980285,9397.32745717327
NO+,-5.797417057744271e-13,9.935762352517033e-11,8.295319925606894e-07,0.001415953253898465,1.4966401811467467,778.1031292820194,-97966.50067161708
NO+,-6.491017524680595e-16,1.2623544854567612e-11,-8.822168843171009e-08,0.0002843397361457583,4.277971988910028,-475.9822232203301,-68204.28253882265
NS+,-8.402060742194029e-13,5.3919675580089446e-11,9.895044372290442e-07,0.0016936456362769072,1.7040221421107982,762.1403260150041,-114847.44636180067
NS+,-1.5167620929793707e-15,2.5853565540863087e-11,-1.6283825141381856e-07,0.0005424911584028753,3.656159522807297,595.4074763763495,-407378.0129899438
LiO,-7.43574830618805e-13,5.829671563641629e-11,9.392841067324152e-07,0.001681968224017914,1.8515520754578543,1017.5011056585793,-177406.86217653388
LiO,7.219290397992532e-15,-1.4017287915589626e-10,9.908195627843257e-07,-0.0031882991839626037,9.983466022393864,-3953.700676236482,928288.3984866185
BeO,-8.791763739640371e-13,5.37212477297383e-11,1.0194894632946706e-06,0.0017266214163130014,1.69773705648387,712.3353781056139,-101566.56752021427
BeO,-7.740175668184803e-14,1.7286092491475214e-09,-1.4962885237264406e-05,0.06221650562701586,-120.39897343377106,117888.87806207054,-42165570.890073925
BO,-7.659825250532391e-13,8.415174696045037e-11,9.66015944883622e-07,0.0016148048770863053,1.593306643172897,688.5652921838484,-85342.82678158296
BO,-3.96249852831946e-15,7.560415191132629e-11,-5.05137433483522e-07,0.0016370251092641423,1.9076604455214496,1838.1650742325864,-853835.6964653434
FO,-7.65332576781663e-13,3.4068579353349727e-11,9.066708601689896e-07,0.0016323985620206038,1.7819931632922177,956.6306060982147,-165990.6366511755
FO,7.028717588767822e-15,-1.6266784541812115e-10,1.3568151058758098e-06,-0.005036406410856724,13.981694028757785,-8574.739794713756,2808714.7562667234
NaO,-8.103189780727961e-13,2.2108164551023013e-12,9.098431282862867e-07,0.0017032323248654616,1.9394546336373142,1122.6056087893298,-192467.71254390434
NaO,-4.822350789229003e-16,9.462507303640505e-12,-7.452734343629054e-08,0.0003106284406573453,3.7148098482339376,1346.1992670175794,-631530.6632804777
MgO,-2.637127459422304e-12,2.5791389372455426e-10,2.8848251652645453e-06,0.004091934807465259,2.5533715922136833,-709.904613783229,197797.0310862047
MgO,-2.138565965953338e-14,4.448390295652044e-10,-3.6897762094593873e-06,0.015807267971835202,-32.34073227623467,44208.63183982663,-17770034.279324666
AlO,-6.564526976719676e-13,6.011278624640139e-11,8.624008051768377e-07,0.0015659011741199315,1.7747846618159153,1032.881095901269,-182462.88953346445
AlO,-1.4613451754321852e-14,2.547125760993324e-10,-1.5094650068055034e-06,0.0029414728142801187,7.671003285476759,-10622.517286541997,5736572.005300609
SiO,-8.190807254353872e-13,4.2950956371845015e-11,9.590923078210525e-07,0.0016756240607165441,1.7407186812627085,839.8855192178252,-136630.8574316278
SiO,4.1603199775522795e-15,-4.188441629484813e-11,1.5185430522683116e-07,-0.00019336342601937375,4.564984661534486,66.68460217890267,-249876.10408061135
PO,-8.186775187637593e-13,4.2757144987120956e-11,9.58833542814073e-07,0.0016763812472518128,1.7436203152944616,843.6048311090627,-137670.1484162275
PO,2.902700193982244e-16,3.2243147538824347e-13,-2.3000843820354733e-08,0.00015696658265831976,4.235013563351102,192.9392963447676,-253681.88575209473
SO,-7.920176079042787e-13,3.94895096497069e-11,9.34112862171321e-07,0.0016543137388946218,1.7593210240223651,894.7599937270098,-150769.26621789054
SO,-2.3876469727511613e-15,6.71210926637084e-11,-6.660850336307531e-07,0.003012403739798368,-1.0068147923526252,4442.802330735294,-1507829.4358983147
ClO,-6.95991808671467e-13,1.4872877056103356e-11,8.249718659329609e-07,0.0015618673549178536,1.8312960740220205,1124.9966241531824,-177721.24691078337
ClO,-2.956377638629263e-15,4.595289472261496e-11,-2.3549231523909597e-07,0.0006536014256136576,3.686046379921464,551.6863070517546,-214546.57393187244
KO,-5.362355583680686e-13,-2.989590560774201e-13,6.716098414758203e-07,0.0013910583425856286,1.8378810248962028,1352.378813809334,-181001.65165960393
KO,2.9665267735230656e-16,-5.838866441099318e-12,4.397868932741033e-08,-0.00016285535725031234,4.8139654632697795,-302.39591765236275,148241.18975244794
CaO,-7.26321985995679e-13,8.291401715718398e-13,8.265137590880157e-07,0.0015722417789471987,1.835600803973264,1110.1388005473357,-194041.0530904744
CaO,-1.546418408218939e-13,3.236998321325997e-09,-2.6288869093272785e-05,0.10320755916568647,-194.36863411205357,182339.91624851144,-63547367.445732504
ScO,-7.34893250839141e-13,2.653365965203125e-11,8.709006677942108e-07,0.0015974069786479535,1.791640088320119,1012.9323480898775,-178370.53585922506
ScO,4.0861270615123155e-15,-1.2766398763065693e-10,1.3095431392539498e-06,-0.0053640944168924475,14.93201594925934,-9503.310684545626,3135573.8292997996
TiO,-7.646451113819937e-13,1.750145780781836e-11,8.801136756857578e-07,0.0016142589507506626,1.7981058426540126,1004.7165368396813,-161674.6418646463
TiO,4.063650120780859e-15,-1.0675659891273982e-10,1.0020924991971597e-06,-0.0038697637399576186,11.620884244649883,-6203.230491758403,1941087.147152172
VO,-7.525788463723148e-13,2.8831494307936008e-11,8.879852031608258e-07,0.0016139217853978775,1.784570156255894,981.9015468723511,-171512.13631082137
VO,1.06577707169534e-14,-2.244146751899101e-10,1.7476839513244879e-06,-0.005946493344508295,14.493068567109976,-8060.634735039006,2353251.668897382
CrO,-7.112555323375792e-13,2.488452707308075e-11,8.509016763590863e-07,0.0015790747379141338,1.8044600407849176,1055.9031488192516,-187386.70105963683
CrO,-2.6484401462373682e-15,2.28868220066686e-11,4.245942750241522e-08,-0.0005779178582228027,6.147143393534587,-1758.9784320845586,543636.9849631517
MnO,-6.876396118776786e-13,1.9524109806804703e-11,8.231653747287194e-07,0.001549745515844371,1.8061065095269868,1093.1953820092726,-194179.3038141227
MnO,-1.868871886124319e-15,2.422439625470833e-11,-6.983104759103363e-08,-8.158098511270173e-06,4.898421847812028,-580.0217222565759,147151.47240262493
FeO,-6.72088835201945e-13,4.9477633399252116e-11,8.56492690399878e-07,0.001562787956076483,1.7709740275182828,1027.6621076766473,-180795.32296710555
FeO,-1.003001690824064e-15,1.050197908422256e-11,2.6613036369032677e-08,-0.0006082851683421181,7.201685201153535,-3539.196696911307,1324194.907238947
NiO,-6.308497871513204e-13,7.1947313859838995e-12,7.591918671300658e-07,0.0014866842983143854,1.824251792911077,1198.970664299008,-207668.38415689056
NiO,6.871101540691399e-15,-1.4888155885708352e-10,1.1947435340179278e-06,-0.00421739049248378,11.772227376949962,-6028.629867368385,1858835.0889327424
CuO,-6.424767336989034e-13,1.1622193901235791e-11,7.794787633037563e-07,0.0015174212882501036,1.8532709400475933,1215.9001314135546,-191492.5433259148
CuO,3.623315011920152e-15,-8.665445301087865e-11,7.324446399854785e-07,-0.0025794119813348903,9.230151176642964,-4064.52951996384,1308100.862560597
GaO,-6.686536180541791e-13,1.842347113210676e-11,8.078987349909228e-07,0.001536922380484867,1.8197780598670248,1131.4742157719966,-200505.5073530215
GaO,1.7065823712469175e-15,-4.1811829149043204e-11,3.5913875245201516e-07,-0.0013028303266581277,6.989075944533558,-2242.3314555324137,682390.0688223852
GeO,-7.417470330142955e-13,2.7778127477621658e-11,8.779950102690442e-07,0.0016038865111607644,1.7879800598796722,999.398742820532,-175382.09977014118
GeO,-5.610676607614014e-15,1.2045100555982414e-10,-8.53255248821964e-07,0.0028950139852809242,-0.4629511579173073,4235.965405919363,-1549703.9945899996
AsO,-8.257263484334732e-13,-3.583825281229972e-11,8.698779871945815e-07,0.0017032920757229651,2.023320568618598,1239.8543214192714,-253092.08038757608
AsO,-1.189276915964223e-15,3.275649028289904e-11,-2.683608681666659e-07,0.0010856319286672357,2.2986165223436865,2461.2895307539757,-887056.0556430675
SeO,-7.424989061467755e-13,2.4835843413366524e-11,8.757466321014731e-07,0.0016081135360648767,1.8052264980927581,1024.8498710678032,-169732.5474901782
SeO,1.9579945814744476e-16,-1.0720811266882481e-11,1.4675028314476842e-07,-0.0006378176181105497,6.38524831986541,-2319.9609630974583,862845.9171099016
BrO,-5.942020438500545e-13,-4.9680542382607455e-11,6.621913589888937e-07,0.0014698830711468026,2.0316613894193414,1535.9943031683906,-309555.0924703912
BrO,2.1217560732277616e-15,-4.716970862249252e-11,3.773224428408631e-07,-0.0012621452567667022,6.587257506514237,-1433.3097447100554,522215.448691277
RbO,-1.729777672414077e-13,-2.8770626782893134e-11,3.426308038141214e-07,0.0010444068888412021,1.9093082213366699,1879.240923873459,-311048.48091857013
RbO,-3.759419455354083e-16,6.810258784900798e-12,-4.927659758789966e-08,0.00018000256906937985,4.154242501493821,321.5488078675957,49838.36524030688
SrO,-7.03361153686397e-13,2.4987229601186094e-12,8.125576894207283e-07,0.0015592300031187795,1.8481677653209236,1148.0009760958314,-198814.7444261867
SrO,-1.0856122559517221e-13,2.4490210280956513e-09,-2.1461928511246094e-05,0.0907913218365631,-182.65303769146584,181892.51568815266,-66441051.86570017
YO,-6.979878728280532e-13,2.0875800448286024e-11,8.336090706656735e-07,0.0015609981905397577,1.8051553629226749,1078.1550499311356,-191471.1735437031
YO,-1.3973724156493667e-15,3.07454220568163e-12,1.8986967953778844e-07,-0.0011611103581945792,7.230514914681678,-2749.0408404255404,897423.862746335
ZrO,-1.2870494927917504e-12,-3.0152025397953215e-10,8.811534922791501e-07,0.0020636165930841763,2.6828275059405042,1785.5029816797855,-460231.81423589255
ZrO,1.6212175852097047e-15,-4.3815080857909894e-11,3.759623406296902e-07,-0.0010141578922838823,5.684742797759977,-282.3520374529154,642297.6665962465
NbO,-7.425507928768937e-13,2.7054984992494417e-11,8.77130592289123e-07,0.0016025004253159708,1.785810547175493,997.3497607696928,-174866.67661744155
NbO,5.585952046250789e-17,-1.8526924657110173e-11,2.824345135643211e-07,-0.0012774939913694756,7.119125335515057,-2439.485726750199,706319.775225339
InO,-6.582554621943982e-13,1.3137082664226237e-11,7.915135456565461e-07,0.0015224430020402916,1.8264170609304808,1159.2294365018884,-204052.22752083853
InO,-2.3406474758818987e-15,4.1815702041373924e-11,-2.68530998105616e-07,0.0009015291893728593,2.9345825795089304,1396.8086222235588,-553432.009487043
SnO,-6.803788647329261e-13,2.0135844266905747e-11,8.192526798099726e-07,0.001547055355556459,1.812679685667849,1107.5041798877855,-196970.12351515904
SnO,-3.4328732423531755e-15,7.209577347183037e-11,-5.045366641308149e-07,0.0017209070528538917,1.595820443668514,2463.311087593557,-914886.0632736832
SbO,-8.626419499582547e-13,9.124844785179425e-11,1.0964222822094771e-06,0.0018655602831512375,1.899038200282845,880.9132533169678,-147884.57224656298
SbO,-5.309950164828638e-15,9.40920827764544e-11,-5.629449151310694e-07,0.0016456004464781022,1.8765715301705062,3584.606748227712,-1809959.9977493435
TeO,-4.920157652251909e-13,-2.041267504774088e-11,6.159526641055204e-07,0.0013681654280823011,1.931085051254629,1508.0914259153215,-284707.3824285303
TeO,-1.4534687621383774e-15,3.046928350308693e-11,-2.1501714807832152e-07,0.0007931916342048596,3.0972299791064675,1344.5865621068372,-422848.09542448964
IO,-8.524576163974078e-13,1.0059210574945522e-10,1.107922357957689e-06,0.0018843999513798318,1.929154799687492,911.4164913543132,-149173.17019919053
IO,-2.5906182241421175e-15,3.4207252603898814e-11,-1.2268495736615847e-07,0.00015454536981715264,4.298566990252871,1975.6376251959603,-1405826.7427473874
BaO,-6.477693144837375e-13,1.2438447886209295e-11,7.822236565745201e-07,0.001512657311866663,1.828743696177373,1175.2219563347132,-205879.77870816147
BaO,-1.1164413792233349e-15,-1.862083275566537e-10,2.8364031762182848e-06,-0.013555253484214474,33.22456310097648,-27813.263091397297,9952511.043000072
LaO,-6.926402004163718e-13,1.59147521253632e-11,8.219951408971969e-07,0.0015523586676831993,1.8129699103071273,1100.438078844847,-195198.54318166393
LaO,3.244504919443151e-15,-2.3256930071289357e-11,-2.820205744296311e-07,0.003385427424824551,-4.883676137274578,10284.361796836809,-4068242.278545545
TbO,-6.791938291593528e-13,1.6566355663794964e-11,8.108808013161003e-07,0.0015354620927030287,1.8020783391787902,1103.2589772612284,-196023.4176449515
TbO,6.989948165700094e-18,-1.9458648221236297e-13,2.426878336038142e-09,-1.5502232821269965e-05,4.551276749334388,-83.87523708428127,-61109.24191217656
LuO,-6.898601817009875e-13,2.0335413235653245e-11,8.26490441404184e-07,0.001553688752421671,1.8074331500347107,1090.7217407630067,-193900.66825304498
LuO,-6.577553686736074e-15,1.07887320179299e-10,-5.889048784542319e-07,0.0015416238295220654,2.5002254427831336,1293.1904890403066,-432536.0014785822
HfO,-7.364233258949312e-13,2.6311251137763043e-11,8.712246096391623e-07,0.0015965830879441953,1.787700920633579,1007.44475244456,-177069.9065429297
HfO,-7.435048659706777e-15,1.1007998576514851e-10,-4.87194755459057e-07,0.0009195982080404482,3.850388013857917,5.047801707110957,-14712.815890512207
TaO,-6.445004254295802e-13,9.360905203056794e-11,9.070261989556843e-07,0.0015965986930074987,1.758360130262106,978.1589812110009,-169097.9761230041
TaO,1.0254960340128476e-14,-2.1883716651492957e-10,1.761910124455018e-06,-0.006438222546065085,16.967266541419317,-10776.272055419757,3214054.7956994623
WO,-7.658989511559743e-13,2.94472503373447e-11,8.977775995628653e-07,0.0016203309214887936,1.7703341956231227,951.12544546364,-164108.1303490109
WO,-1.819846281855171e-15,3.157870684471546e-11,-1.8833300007521393e-07,0.0005474680407902082,3.7033207777711934,556.2844727385435,-309490.8208167701
PtO,-6.929224914415627e-13,2.257730331269596e-11,8.330376672408677e-07,0.0015610597691697694,1.8097976607950919,1086.1534981455732,-193225.03903974485
PtO,-3.5302460291018957e-15,5.368488167587977e-11,-2.4769096962967655e-07,0.0005598327264367616,3.9773286768082188,216.0633178348138,-129210.01891419706
PbO,-6.618025849866832e-13,1.5450603987225703e-11,7.982585947630056e-07,0.001529227093744882,1.8263792367997636,1151.309669551612,-203171.51455788896
PbO,5.151283501168091e-15,-2.4492248789214046e-10,2.8297574029128913e-06,-0.012251898526180308,29.08557740274834,-22914.729669443874,7946715.6936555235
BiO,-6.599687662263533e-13,1.507036813097197e-11,7.969778804392829e-07,0.0015299976109169446,1.8327653740112948,1161.1095362380977,-203977.03905854872
BiO,1.4852803921416935e-15,-1.8188256917882336e-11,-2.992873105904142e-08,0.0013010404759507199,0.5797374993793498,4478.772133651802,-1840943.4369453858
ThO,-6.64579571177429e-13,4.039423427700652e-11,8.375952669789445e-07,0.0015510423385759326,1.7890959553173666,1069.2372354973804,-189658.74419549992
ThO,3.3824957203869835e-14,-6.262495852917424e-10,4.200842276644634e-06,-0.012600485898149529,25.58424201709069,-17939.81717116518,5780770.118940883
BO+,-7.897201790323037e-13,7.726192593000612e-11,9.75647628887868e-07,0.0016348511826866166,1.6098254576680415,688.8824053898059,-87176.10382012262
BO+,-9.61747152123904e-16,1.9316182234478656e-11,-1.4017535316020877e-07,0.00048328747323632523,3.741137423142527,396.673883432687,-389705.5440237617
SiO+,-7.90027589320028e-13,7.730935727342936e-11,9.75983046189789e-07,0.0016352444237355032,1.6099001091244196,688.5473593660761,-87074.1696744442
SiO+,-1.609355750924712e-16,3.0566392344091275e-12,-2.0276822933814017e-08,5.614148394991268e-05,4.529377378437063,-320.23290424031666,-138022.30217744157
PO+,-8.408214427177371e-13,5.1756258801621555e-11,9.859351735024495e-07,0.0016894695749066057,1.7009119896824385,761.6050345679112,-114464.85288431821
PO+,-2.8946117522743097e-16,5.5788231119587206e-12,-4.0438315760018205e-08,0.00014511792798318525,4.2936228006097785,58.86843830289764,-228068.47721357553
SO+,-8.399916978419984e-13,3.778451166565676e-11,9.65254493964381e-07,0.0016811668531338771,1.730378835840961,822.8983872497106,-103803.75488588706
SO+,-2.3878059007581194e-15,5.04127655525096e-11,-3.6394589095991273e-07,0.0012447713359494158,2.3293920322318424,1808.1815168694154,-772736.324615763
AsO+,-7.765213814758359e-13,3.355827615517742e-11,9.130376036563384e-07,0.0016357848534287076,1.7690992050072198,931.456208353399,-159695.42185675306
AsO+,5.926272159644092e-16,-9.429990019784032e-12,6.374013398372481e-08,-0.00019253315451926977,4.911904167794926,-429.358261978173,1803.8207908911183
TaO+,-7.629620661893186e-13,3.052851070037738e-11,8.978195802882268e-07,0.0016212841655054205,1.774595210841108,957.1690981423302,-165705.66557813712
TaO+,-5.5379867230159e-16,2.6177502865159996e-12,5.549247933705526e-08,-0.00037081309194975765,5.45687663758017,-1035.2508264694727,244359.68359777573
FeO-,-6.56643208051616e-13,1.2423516312905609e-11,7.871621091289804e-07,0.001513046819295338,1.8122781960515182,1146.8967880459834,-202759.14437110996
FeO-,-3.471935282881137e-18,-8.306657308137576e-14,2.0865572337966587e-09,-1.4968360186372583e-05,4.548213345383986,-73.44782678851988,-49392.100722498406
LiF,-7.170010684064367e-13,2.8237799798980853e-11,8.617994458538736e-07,0.001591820063962298,1.8092989722023511,1049.1340753784302,-186311.94976126344
LiF,6.033839170299902e-15,-1.4489829814001862e-10,1.2137651193002413e-06,-0.004436316809836728,12.976413402210138,-7791.723489733412,2613703.5760576506
